Date,Ticker,Open,High,Low,Close,Volume,ATR_Stop,Pos,Buy,Sell,MA1,MA2
2026-02-20,AAPL,258.04998779296875,266.82000732421875,255.5399932861328,264.5799865722656,165588200.0,272.00323835739135,-1.0,False,False,,
2026-02-27,AAPL,263.489990234375,276.1099853515625,262.8900146484375,264.17999267578125,222748700.0,272.00323835739135,-1.0,False,False,,
2026-03-06,AAPL,262.4100036621094,266.5299987792969,254.3699951171875,257.4599914550781,210978500.0,272.00323835739135,-1.0,False,False,,
2026-03-13,AAPL,255.69000244140625,262.4800109863281,249.52000427246094,250.1199951171875,172752200.0,265.0475942556815,-1.0,False,False,,
2026-03-20,AAPL,252.11000061035156,255.1300048828125,246.0,247.99000549316406,223388900.0,262.33784520608987,-1.0,False,False,,
2026-03-27,AAPL,253.97000122070312,257.0,248.07000732421875,248.8000030517578,203871800.0,262.33784520608987,-1.0,False,False,,
2026-04-03,AAPL,250.07000732421875,256.17999267578125,245.50999450683594,255.9199981689453,160393100.0,262.33784520608987,-1.0,False,False,,
2026-04-10,AAPL,256.510009765625,262.19000244140625,245.6999969482422,260.4800109863281,191923800.0,262.33784520608987,-1.0,False,False,,
2026-04-17,AAPL,259.7300109863281,272.29998779296875,256.6600036621094,270.2300109863281,239278200.0,256.2471959919739,1.0,True,False,,
2026-04-24,AAPL,270.3299865722656,275.7699890136719,265.3999938964844,271.05999755859375,201605900.0,257.4384645519562,1.0,False,False,,
2026-05-01,AAPL,266.0899963378906,287.2200012207031,265.07000732421875,280.1400146484375,283297200.0,265.6656355528153,1.0,False,False,,
2026-05-08,AAPL,279.6600036621094,294.760009765625,274.8599853515625,293.32000732421875,252233300.0,278.3030636967525,1.0,False,False,,
2026-05-15,AAPL,291.9800109863281,303.20001220703125,290.2300109863281,300.2300109863281,230867400.0,285.41776159953815,1.0,False,False,,
2026-05-22,AAPL,300.239990234375,311.3999938964844,294.9100036621094,308.82000732421875,201591700.0,293.8399838526703,1.0,False,False,272.91250076293943,258.66199951171876
2026-05-29,AAPL,309.55999755859375,315.0,307.6700134277344,312.05999755859375,216678600.0,297.84497777697356,1.0,False,False,275.0870002746582,261.26050033569334
2026-06-05,AAPL,309.6300048828125,316.94000244140625,305.0199890136719,307.3399963378906,254400900.0,297.84497777697356,1.0,False,False,277.8430000305176,263.7650001525879
2026-06-12,AAPL,308.739990234375,317.3999938964844,287.3800048828125,291.1300048828125,282165800.0,306.71897101578816,-1.0,False,True,280.97350006103517,265.96300048828124
2026-06-19,AAPL,294.1199951171875,302.07000732421875,291.70001220703125,298.010009765625,214314300.0,306.71897101578816,-1.0,False,False,282.97949981689453,268.0580009460449
2026-06-26,AAPL,297.30999755859375,302.4200134277344,273.75,283.7799987792969,518761900.0,300.2586629095071,-1.0,False,False,284.0550003051758,268.78500137329104
2026-07-03,AAPL,286.7300109863281,309.4200134277344,279.8500061035156,308.6300048828125,257044200.0,290.8422064332014,1.0,True,False,285.5170013427734,270.0050018310547
2026-01-09,GOOG,317.69500732421875,331.4800109863281,312.3399963378906,329.1400146484375,103313000.0,329.1400146484375,0.0,False,False,,
2026-01-16,GOOG,326.5,341.20001220703125,325.510009765625,330.3399963378906,104643300.0,311.54498291015625,0.0,True,False,,
2026-01-23,GOOG,321.239990234375,335.2099914550781,319.5400085449219,328.42999267578125,88974300.0,311.54498291015625,0.0,False,False,,
2026-01-30,GOOG,328.20001220703125,342.2900085449219,326.7200012207031,338.5299987792969,98410400.0,320.33873870849607,0.0,False,False,,
2026-02-06,GOOG,336.54998779296875,350.1499938964844,306.9200134277344,323.1000061035156,171271800.0,320.33873870849607,0.0,False,False,,
2026-02-13,GOOG,321.239990234375,327.739990234375,303.8999938964844,306.0199890136719,123823300.0,327.02960754699706,-1.0,False,True,,
2026-02-20,GOOG,300.6400146484375,316.760009765625,296.8999938964844,314.8999938964844,86710200.0,327.02960754699706,-1.0,False,False,,
2026-02-27,GOOG,319.1400146484375,319.4549865722656,302.4100036621094,311.42999267578125,108660200.0,327.02960754699706,-1.0,False,False,,
2026-03-06,GOOG,302.9649963378906,308.1400146484375,295.25,298.29998779296875,102473000.0,318.3767087186554,-1.0,False,False,,
2026-03-13,GOOG,294.135009765625,311.0690002441406,293.92999267578125,301.4599914550781,79863500.0,318.3767087186554,-1.0,False,False,,
2026-03-20,GOOG,303.6000061035156,310.75,296.75,298.7900085449219,93257200.0,317.9946631758804,-1.0,False,False,,
2026-03-27,GOOG,300.5299987792969,303.3699951171875,273.4800109863281,273.760009765625,126942800.0,294.0331973465736,-1.0,False,False,,
2026-04-03,GOOG,275.44000244140625,297.9849853515625,271.5350036621094,294.4599914550781,92214400.0,273.5691244632791,1.0,True,False,,
2026-04-10,GOOG,294.70001220703125,319.5,293.7900085449219,315.7200012207031,74931300.0,294.3472217825761,1.0,False,False,,
2026-04-17,GOOG,315.4200134277344,339.9849853515625,313.69000244140625,339.3999938964844,79507800.0,317.53499411115445,1.0,False,False,,
2026-04-24,GOOG,338.55999755859375,343.69000244140625,329.6300048828125,342.32000732421875,72178300.0,321.2355077615625,1.0,False,False,,
2026-05-01,GOOG,343.8800048828125,383.3900146484375,340.80999755859375,383.2200012207031,130795900.0,359.9859499053281,1.0,False,False,,
2026-05-08,GOOG,382.32000732421875,398.3699951171875,376.7699890136719,397.04998779296875,85720900.0,373.97934099877966,1.0,False,False,,
2026-05-15,GOOG,390.69000244140625,399.92999267578125,379.7200012207031,393.32000732421875,81186200.0,373.97934099877966,1.0,False,False,,
2026-05-22,GOOG,392.125,404.4700012207031,378.260009765625,379.3800048828125,90860700.0,373.97934099877966,1.0,False,False,339.24669952392577,316.8927520751953
2026-05-29,GOOG,380.9949951171875,390.0,374.29998779296875,376.42999267578125,101858000.0,373.97934099877966,1.0,False,False,342.1726989746094,319.9907516479492
2026-06-05,GOOG,372.57501220703125,374.6000061035156,354.3800048828125,365.760009765625,157929200.0,388.1109786901587,-1.0,False,True,343.8426986694336,321.4342514038086
2026-06-12,GOOG,362.4849853515625,369.6919860839844,343.6300048828125,358.1600036621094,104900100.0,380.88207381430686,-1.0,False,False,345.5667984008789,322.6387512207031
2026-06-19,GOOG,365.989990234375,373.6000061035156,356.6080017089844,367.4599914550781,79104000.0,380.88207381430686,-1.0,False,False,347.1322982788086,324.1331512451172
2026-06-26,GOOG,357.135009765625,358.20001220703125,333.69000244140625,334.69000244140625,188102700.0,358.0011585615612,-1.0,False,False,347.53479919433596,325.4716506958008
2026-07-03,GOOG,339.95001220703125,360.989990234375,338.80999755859375,356.17999267578125,81923800.0,358.0011585615612,-1.0,False,False,349.1972991943359,327.21715087890624
2026-01-09,GOOGL,317.6600036621094,330.8299865722656,311.7799987792969,328.57000732421875,154622400.0,328.57000732421875,0.0,False,False,,
2026-01-16,GOOGL,325.79998779296875,340.489990234375,325.0,330.0,164751100.0,311.30601196289064,0.0,True,False,,
2026-01-23,GOOGL,320.8699951171875,335.1499938964844,319.3500061035156,327.92999267578125,124281200.0,311.30601196289064,0.0,False,False,,
2026-01-30,GOOGL,327.80999755859375,342.2900085449219,326.5400085449219,338.0,145922300.0,319.86087078857423,0.0,False,False,,
2026-02-06,GOOGL,336.2200012207031,349.0,306.4599914550781,322.8599853515625,283717500.0,319.86087078857423,0.0,False,False,,
2026-02-13,GOOGL,320.92999267578125,327.70001220703125,303.7099914550781,305.7200012207031,210477500.0,326.6402987261963,-1.0,False,True,,
2026-02-20,GOOGL,300.0400085449219,316.5,296.25,314.9800109863281,146774900.0,326.6402987261963,-1.0,False,False,,
2026-02-27,GOOGL,319.04998779296875,319.5199890136719,302.3500061035156,311.760009765625,168074000.0,326.6402987261963,-1.0,False,False,,
2026-03-06,GOOGL,303.2300109863281,308.489990234375,295.17999267578125,298.5199890136719,161152600.0,318.61443606607486,-1.0,False,False,,
2026-03-13,GOOGL,294.3599853515625,311.4200134277344,294.0799865722656,302.2799987792969,125298900.0,318.61443606607486,-1.0,False,False,,
2026-03-20,GOOGL,304.3500061035156,312.4700012207031,298.2699890136719,301.0,134924600.0,318.61443606607486,-1.0,False,False,,
2026-03-27,GOOGL,302.1099853515625,305.9800109863281,273.95001220703125,274.3399963378906,170623100.0,294.87439139094784,-1.0,False,False,,
2026-04-03,GOOGL,276.4200134277344,300.5199890136719,272.1099853515625,295.7699890136719,138367600.0,274.44803309970945,1.0,True,False,,
2026-04-10,GOOGL,295.8699951171875,322.0799865722656,295.17999267578125,317.239990234375,116589800.0,295.36023052216035,1.0,False,False,,
2026-04-17,GOOGL,317.1400146484375,342.32000732421875,315.4700012207031,341.67999267578125,117630000.0,319.3032083244365,1.0,False,False,,
2026-04-24,GOOGL,340.760009765625,345.2699890136719,331.3500061035156,344.3999938964844,107277400.0,322.8688896892585,1.0,False,False,,
2026-05-01,GOOGL,345.9800109863281,386.760009765625,342.7300109863281,385.69000244140625,193922500.0,361.9090087769733,1.0,False,False,,
2026-05-08,GOOGL,385.6300048828125,402.0,379.7900085449219,400.79998779296875,127381000.0,377.17609434947127,1.0,False,False,,
2026-05-15,GOOGL,393.6499938964844,403.70001220703125,382.7699890136719,396.7799987792969,126362200.0,377.17609434947127,1.0,False,False,,
2026-05-22,GOOGL,395.69000244140625,408.6099853515625,381.7699890136719,382.9700012207031,143422200.0,377.17609434947127,1.0,False,False,340.55499877929685,317.7044982910156
2026-05-29,GOOGL,384.510009765625,393.8800048828125,378.4599914550781,380.3399963378906,119608000.0,377.17609434947127,1.0,False,False,343.7074996948242,321.0384979248047
2026-06-05,GOOGL,376.5199890136719,378.55999755859375,358.0799865722656,368.5299987792969,216052700.0,391.3432758467992,-1.0,False,True,345.61100006103516,322.69249725341797
2026-06-12,GOOGL,365.17999267578125,372.0799865722656,346.3599853515625,359.67999267578125,150077500.0,382.7839421586037,-1.0,False,False,347.4574996948242,324.0429962158203
2026-06-19,GOOGL,367.92999267578125,376.0,358.6700134277344,368.0299987792969,121617300.0,382.7839421586037,-1.0,False,False,349.14299926757815,325.6494964599609
2026-06-26,GOOGL,357.95001220703125,358.9200134277344,330.20001220703125,337.3900146484375,291017500.0,361.44691117825414,-1.0,False,False,349.63899993896484,326.8364974975586
2026-07-03,GOOGL,341.8299865722656,364.2099914550781,340.6700134277344,359.9100036621094,122162300.0,361.44691117825414,-1.0,False,False,351.46449890136716,328.6844985961914
2026-01-09,MSFT,474.05999755859375,489.70001220703125,469.5,479.2799987792969,110505800.0,479.2799987792969,0.0,False,False,,
2026-01-16,MSFT,476.6700134277344,480.989990234375,455.8999938964844,459.8599853515625,137722500.0,480.5489959716797,0.0,False,True,,
2026-01-23,MSFT,451.2200012207031,471.1000061035156,438.67999267578125,465.95001220703125,127460100.0,480.5489959716797,0.0,False,False,,
2026-01-30,MSFT,465.30999755859375,483.739990234375,421.0199890136719,430.2900085449219,282802600.0,456.2379084777832,0.0,False,False,,
2026-02-06,MSFT,430.239990234375,430.739990234375,392.32000732421875,401.1400146484375,268460900.0,428.33512287902835,0.0,False,False,,
2026-02-13,MSFT,404.8500061035156,423.67999267578125,398.010009765625,401.32000732421875,207723400.0,428.33512287902835,0.0,False,False,,
2026-02-20,MSFT,399.2200012207031,404.42999267578125,394.5299987792969,397.2300109863281,117551400.0,422.5583465046692,0.0,False,False,,
2026-02-27,MSFT,395.0,407.489990234375,381.7099914550781,392.739990234375,206521600.0,418.11349207881165,0.0,False,False,,
2026-03-06,MSFT,392.8599853515625,413.04998779296875,390.6300048828125,408.9599914550781,179607300.0,418.11349207881165,0.0,False,False,,
2026-03-13,MSFT,404.9200134277344,410.2099914550781,394.25,395.54998779296875,141462300.0,418.11349207881165,0.0,False,False,,
2026-03-20,MSFT,398.07000732421875,404.3999938964844,380.1199951171875,381.8699951171875,155862500.0,406.0476956863912,0.0,False,False,,
2026-03-27,MSFT,383.8999938964844,387.2099914550781,356.510009765625,356.7699890136719,178314900.0,381.5999176949005,0.0,False,False,,
2026-04-03,MSFT,361.8999938964844,373.989990234375,356.2799987792969,373.4599914550781,143557700.0,381.5999176949005,0.0,False,False,,
2026-04-10,MSFT,373.489990234375,385.0,366.55999755859375,370.8699951171875,129201100.0,381.5999176949005,0.0,False,False,,
2026-04-17,MSFT,373.6099853515625,431.5799865722656,371.0199890136719,422.7900085449219,208524300.0,395.5238818632105,1.0,True,False,,
2026-04-24,MSFT,421.1499938964844,433.70001220703125,411.4100036621094,424.6199951171875,154774300.0,397.8514802491551,1.0,False,False,,
2026-05-01,MSFT,422.3800048828125,429.9200134277344,398.010009765625,414.44000244140625,201875500.0,397.8514802491551,1.0,False,False,,
2026-05-08,MSFT,411.5400085449219,427.9800109863281,405.1099853515625,415.1199951171875,152379500.0,397.8514802491551,1.0,False,False,,
2026-05-15,MSFT,407.8699951171875,428.1700134277344,400.8800048828125,421.9200134277344,181767900.0,397.8514802491551,1.0,False,False,,
2026-05-22,MSFT,416.6199951171875,432.70001220703125,411.29998779296875,418.57000732421875,147230600.0,397.8514802491551,1.0,False,False,427.48899841308594,399.68749847412107
2026-05-29,MSFT,416.42999267578125,450.3299865722656,409.5799865722656,450.239990234375,186204400.0,422.46111679150084,1.0,False,False,425.52049713134767,396.6914978027344
2026-06-05,MSFT,464.8399963378906,466.32000732421875,414.3999938964844,416.6700134277344,191384400.0,446.86300086909455,-1.0,False,True,424.78699798583983,394.6164978027344
2026-06-12,MSFT,414.1400146484375,417.1600036621094,382.2699890136719,390.739990234375,182069900.0,421.4026803964429,-1.0,False,False,422.08999786376955,391.7959976196289
2026-06-19,MSFT,396.79998779296875,401.75,373.2799987792969,379.3999938964844,165475200.0,409.84341516441583,-1.0,False,False,417.9904983520508,389.4089981079102
2026-06-26,MSFT,375.739990234375,381.6300048828125,349.20001220703125,372.9700012207031,382709200.0,403.61207962941955,-1.0,False,False,415.53499908447264,387.2529983520508
2026-07-03,MSFT,377.5,392.20001220703125,359.8999938964844,390.489990234375,186370300.0,403.61207962941955,-1.0,False,False,413.9610000610352,385.3474975585938
2026-01-09,AMZN,228.83999633789062,247.86000061035156,227.17999267578125,247.3800048828125,219804300.0,247.3800048828125,0.0,False,False,,
2026-01-16,AMZN,246.72999572753906,248.94000244140625,236.22000122070312,239.1199951171875,204542100.0,259.0040023803711,0.0,False,True,,
2026-01-23,AMZN,233.75999450683594,240.4499969482422,226.8800048828125,239.16000366210938,160705800.0,258.41260940551757,0.0,False,False,,
2026-01-30,AMZN,239.97999572753906,247.77999877929688,236.74000549316406,239.3000030517578,205552000.0,257.73134754943845,0.0,False,False,,
2026-02-06,AMZN,238.30999755859375,246.35000610351562,200.30999755859375,210.32000732421875,425397400.0,231.51221822662353,0.0,False,False,,
2026-02-13,AMZN,208.97000122070312,212.80999755859375,197.27999877929688,198.7899932861328,374195900.0,219.41598297622681,0.0,False,False,,
2026-02-20,AMZN,198.1300048828125,211.1699981689453,196.0,210.11000061035156,222433700.0,219.41598297622681,0.0,False,False,,
2026-02-27,AMZN,208.10000610351562,211.58999633789062,203.11000061035156,210.0,241244700.0,219.41598297622681,0.0,False,False,,
2026-03-06,AMZN,204.5500030517578,220.47000122070312,202.47999572753906,213.2100067138672,256013100.0,219.41598297622681,0.0,False,False,,
2026-03-13,AMZN,210.4499969482422,217.0,206.22000122070312,207.6699981689453,204532600.0,219.41598297622681,0.0,False,False,,
2026-03-20,AMZN,208.35000610351562,215.6999969482422,204.32000732421875,205.3699951171875,225161000.0,219.41598297622681,0.0,False,False,,
2026-03-27,AMZN,209.7899932861328,213.07000732421875,199.13999938964844,199.33999633789062,218773400.0,216.3554898275396,0.0,False,False,,
2026-04-03,AMZN,201.47999572753906,213.5800018310547,199.97999572753906,209.77000427246094,182252300.0,216.3554898275396,0.0,False,False,,
2026-04-10,AMZN,209.8000030517578,240.42999267578125,209.0800018310547,238.3800048828125,227509800.0,220.1808555773394,1.0,True,False,,
2026-04-17,AMZN,237.4499969482422,256.17999267578125,235.75,250.55999755859375,251821400.0,232.13776391608985,1.0,False,False,,
2026-04-24,AMZN,249.19000244140625,264.5,245.3699951171875,263.989990234375,211319400.0,245.49697946784022,1.0,False,False,,
2026-05-01,AMZN,263.4599914550781,273.8800048828125,256.1600036621094,268.260009765625,311279200.0,249.84429995367339,1.0,False,False,,
2026-05-08,AMZN,268.79998779296875,278.55999755859375,268.79998779296875,272.67999267578125,206169800.0,255.07585506572792,1.0,False,False,,
2026-05-15,AMZN,269.8399963378906,273.6300048828125,260.8900146484375,264.1400146484375,186732500.0,255.07585506572792,1.0,False,False,,
2026-05-22,AMZN,263.8699951171875,269.7900085449219,255.19000244140625,266.32000732421875,173091900.0,255.07585506572792,1.0,False,False,240.1870002746582,223.3550003051758
2026-05-29,AMZN,267.94000244140625,274.75,262.07000732421875,270.6400146484375,173470000.0,255.07585506572792,1.0,False,False,241.53150024414063,225.09950103759766
2026-06-05,AMZN,266.2900085449219,266.6300048828125,245.77999877929688,246.02999877929688,238027200.0,263.31862017545797,-1.0,False,True,242.41600036621094,225.57750091552734
2026-06-12,AMZN,246.67999267578125,250.42999267578125,233.58999633789062,238.5500030517578,209437100.0,255.79376194209183,-1.0,False,False,242.91500015258788,225.91300048828126
2026-06-19,AMZN,245.02000427246094,249.50999450683594,236.0,244.38999938964844,197304200.0,255.79376194209183,-1.0,False,False,243.00149993896486,225.87600021362306
2026-06-26,AMZN,240.0800018310547,242.4199981689453,225.5500030517578,232.69000244140625,525209900.0,249.7573462819811,-1.0,False,False,242.80499954223632,227.13800048828125
2026-07-03,AMZN,234.22000122070312,249.7100067138672,233.8000030517578,242.6699981689453,245923800.0,249.7573462819811,-1.0,False,False,244.65,228.9640007019043
2026-06-12,SPCX,150.0,176.52000427246094,149.33999633789062,160.9499969482422,519234800.0,160.9499969482422,0.0,False,False,,
2026-06-19,SPCX,171.74000549316406,225.63999938964844,168.35000610351562,185.0,925474500.0,154.0689926147461,0.0,True,False,,
2026-06-26,SPCX,176.0399932861328,176.75,147.11000061035156,153.22999572753906,590278700.0,184.8569023132324,-1.0,False,True,,
2026-07-03,SPCX,157.36000061035156,172.39999389648438,151.74000549316406,162.0,334065300.0,184.8569023132324,-1.0,False,False,,
2026-01-09,TSM,330.3999938964844,333.0799865722656,316.1400146484375,323.6300048828125,67966600.0,323.6300048828125,0.0,False,False,,
2026-01-16,TSM,322.1000061035156,351.3299865722656,321.05999755859375,342.3999938964844,95833800.0,324.12702026367185,0.0,True,False,,
2026-01-23,TSM,340.7900085449219,342.1499938964844,325.67999267578125,334.8699951171875,65305100.0,324.12702026367185,0.0,False,False,,
2026-01-30,TSM,332.7900085449219,345.5,328.20001220703125,330.55999755859375,57957500.0,324.12702026367185,0.0,False,False,,
2026-02-06,TSM,330.760009765625,349.7200012207031,319.07000732421875,348.8500061035156,75012600.0,329.55268993530274,0.0,False,False,,
2026-02-13,TSM,348.760009765625,380.0,322.1000061035156,366.3599853515625,75171900.0,343.20240141052244,0.0,False,False,,
2026-02-20,TSM,361.8699951171875,372.20001220703125,356.239990234375,370.5400085449219,32730000.0,348.1021808007202,0.0,False,False,,
2026-02-27,TSM,367.010009765625,390.2099914550781,366.4599914550781,374.5799865722656,57490400.0,352.01094160248414,0.0,False,False,,
2026-03-06,TSM,365.3599853515625,373.1000061035156,336.69000244140625,338.8900146484375,73335700.0,362.99115353432677,-1.0,False,True,,
2026-03-13,TSM,335.6000061035156,357.3500061035156,331.9200134277344,338.30999755859375,77701000.0,362.54402182347224,-1.0,False,False,,
2026-03-20,TSM,341.25,347.95001220703125,325.19000244140625,329.239990234375,68026500.0,353.32661304932816,-1.0,False,False,,
2026-03-27,TSM,331.1000061035156,350.45001220703125,322.30999755859375,326.739990234375,66793800.0,351.2319522326766,-1.0,False,False,,
2026-04-03,TSM,327.20001220703125,348.67999267578125,313.79998779296875,339.0400085449219,58234200.0,351.2319522326766,-1.0,False,False,,
2026-04-10,TSM,339.75,378.0,335.6499938964844,370.6000061035156,51479400.0,343.38731583508667,1.0,True,False,,
2026-04-17,TSM,370.260009765625,382.1600036621094,360.54998779296875,370.5,82236500.0,343.8475771714999,1.0,False,False,,
2026-04-24,TSM,369.2200012207031,409.489990234375,364.25,402.4599914550781,71592200.0,373.9488118859905,1.0,False,False,,
2026-05-01,TSM,413.75,414.5,384.70001220703125,397.6700134277344,64304500.0,373.9488118859905,1.0,False,False,,
2026-05-08,TSM,404.5199890136719,420.0,392.6000061035156,411.67999267578125,74228300.0,383.1639389338047,1.0,False,False,,
2026-05-15,TSM,406.739990234375,421.9700012207031,386.1199951171875,404.3500061035156,76375300.0,383.1639389338047,1.0,False,False,,
2026-05-22,TSM,406.8800048828125,411.4599914550781,385.05999755859375,404.5199890136719,52504300.0,383.1639389338047,1.0,False,False,373.9649993896484,344.6895004272461
2026-05-29,TSM,413.1199951171875,430.54998779296875,410.07000732421875,418.45001220703125,44965700.0,389.77895920613224,1.0,False,False,378.83849945068357,349.38600006103513
2026-06-05,TSM,424.8800048828125,450.1600036621094,412.7900085449219,415.1700134277344,69051800.0,389.77895920613224,1.0,False,False,383.7800003051758,353.9725006103516
2026-06-12,TSM,423.7699890136719,438.1600036621094,405.510009765625,423.92999267578125,69773600.0,394.07814079485775,1.0,False,False,388.580500793457,357.96400146484376
2026-06-19,TSM,438.67999267578125,465.2200012207031,425.20001220703125,462.1199951171875,58879600.0,431.1243275698642,1.0,False,False,394.5665008544922,362.8140014648437
2026-06-26,TSM,476.0899963378906,476.7900085449219,419.19000244140625,432.3500061035156,76785500.0,431.1243275698642,1.0,False,False,400.9200012207031,367.82000122070315
2026-07-03,TSM,437.0,479.0,429.5,434.1600036621094,66865500.0,431.1243275698642,1.0,False,False,405.8700012207031,373.1900009155273
2026-01-09,AVGO,354.739990234375,355.0299987792969,330.5,344.9700012207031,125388500.0,344.9700012207031,0.0,False,False,,
2026-01-16,AVGO,340.95001220703125,359.489990234375,334.4200134277344,351.7099914550781,122862300.0,327.12599487304686,0.0,True,False,,
2026-01-23,AVGO,344.1000061035156,345.3999938964844,314.1099853515625,320.04998779296875,118835400.0,345.93558532714843,-1.0,False,True,,
2026-01-30,AVGO,319.79998779296875,339.989990234375,317.6000061035156,331.29998779296875,122306200.0,345.93558532714843,-1.0,False,False,,
2026-02-06,AVGO,326.1099853515625,338.8999938964844,295.29998779296875,332.9200134277344,173302500.0,345.93558532714843,-1.0,False,False,,
2026-02-13,AVGO,330.7699890136719,352.3399963378906,324.69000244140625,325.1700134277344,107042900.0,345.93558532714843,-1.0,False,False,,
2026-02-20,AVGO,319.67999267578125,340.1099853515625,316.30999755859375,332.6499938964844,69874800.0,345.93558532714843,-1.0,False,False,,
2026-02-27,AVGO,332.25,338.5,307.92999267578125,319.54998779296875,121298600.0,345.93558532714843,-1.0,False,False,,
2026-03-06,AVGO,309.3599853515625,343.510009765625,307.20001220703125,330.4800109863281,172518000.0,345.93558532714843,-1.0,False,False,,
2026-03-13,AVGO,327.25,353.1400146484375,321.42999267578125,322.1600036621094,146949300.0,345.93558532714843,-1.0,False,False,,
2026-03-20,AVGO,326.0199890136719,329.20001220703125,308.510009765625,310.510009765625,161700900.0,338.3276870463475,-1.0,False,False,,
