index,Date,Ticker,Open,High,Low,Close,Volume,ATR_Stop,Pos,Buy,Sell,MA1,MA2
5,2026-02-13,SCHW,104.83999633789062,107.5,92.80000305175781,93.72000122070312,113282400.0,99.31749648628235,-1.0,False,True,,
6,2026-02-20,SCHW,94.2300033569336,95.86000061035156,92.30000305175781,94.02999877929688,49430700.0,99.31749648628235,-1.0,False,False,,
7,2026-02-27,SCHW,93.51000213623047,97.61000061035156,91.27999877929688,95.19999694824219,56692500.0,99.31749648628235,-1.0,False,False,,
8,2026-03-06,SCHW,94.2300033569336,96.83999633789062,92.55000305175781,95.2300033569336,49710300.0,99.31749648628235,-1.0,False,False,,
9,2026-03-13,SCHW,94.0999984741211,94.86000061035156,90.51000213623047,93.05999755859375,42253900.0,98.36286769049946,-1.0,False,False,,
10,2026-03-20,SCHW,94.12999725341797,95.38999938964844,92.79000091552734,94.66000366210938,44129700.0,98.36286769049946,-1.0,False,False,,
11,2026-03-27,SCHW,95.58999633789062,96.73999786376953,91.97000122070312,92.36000061035156,36080200.0,97.36632494417273,-1.0,False,False,,
12,2026-04-03,SCHW,92.98999786376953,95.44000244140625,90.0,93.7699966430664,40096500.0,97.36632494417273,-1.0,False,False,,
13,2026-04-10,SCHW,93.9000015258789,97.9800033569336,91.30000305175781,94.80000305175781,48864300.0,97.36632494417273,-1.0,False,False,,
14,2026-04-17,SCHW,94.72000122070312,100.76000213623047,90.56999969482422,92.27999877929688,78651500.0,97.36632494417273,-1.0,False,False,,
15,2026-04-24,SCHW,91.9800033569336,94.16000366210938,87.83999633789062,88.5,64482800.0,94.27140655026626,-1.0,False,False,,
16,2026-05-01,SCHW,88.26000213623047,92.86000061035156,88.1500015258789,91.54000091552734,47079500.0,94.27140655026626,-1.0,False,False,,
17,2026-05-08,SCHW,91.37000274658203,92.88999938964844,88.30999755859375,88.61000061035156,44419400.0,94.16674001677524,-1.0,False,False,,
18,2026-05-15,SCHW,88.62000274658203,92.87000274658203,87.61000061035156,90.87999725341797,56773200.0,94.16674001677524,-1.0,False,False,,
19,2026-05-22,SCHW,91.0,93.43000030517578,89.27999877929688,90.1500015258789,44919200.0,94.16674001677524,-1.0,False,False,98.57200088500977,93.02550048828125
20,2026-05-29,SCHW,89.69999694824219,90.41999816894531,83.95999908447266,87.3499984741211,67430900.0,92.84642172021499,-1.0,False,False,97.85500068664551,92.21650047302246
21,2026-06-05,SCHW,86.80999755859375,89.19999694824219,85.58000183105469,88.83999633789062,57916900.0,92.84642172021499,-1.0,False,False,97.06600036621094,91.51550064086913
22,2026-06-12,SCHW,88.27999877929688,92.20999908447266,87.18000030517578,91.0999984741211,52261400.0,92.84642172021499,-1.0,False,False,96.38600044250488,90.89000053405762
23,2026-06-19,SCHW,91.61000061035156,94.83000183105469,90.76000213623047,91.69999694824219,63363800.0,92.84642172021499,-1.0,False,False,95.87850036621094,90.31550064086915
24,2026-06-26,SCHW,92.5,93.30000305175781,87.62999725341797,90.66999816894531,64713000.0,92.84642172021499,-1.0,False,False,95.25750045776367,89.61850051879883
25,2026-07-03,SCHW,90.3499984741211,97.44999694824219,90.19999694824219,97.0,38583400.0,91.58525174963326,1.0,True,False,94.75500030517578,89.48850021362304
0,2026-01-09,UNP,231.02000427246094,235.25,224.32000732421875,228.44000244140625,14096900.0,228.44000244140625,0.0,False,False,,
1,2026-01-16,UNP,226.00999450683594,231.9199981689453,225.0,229.49000549316406,14834500.0,218.9610122680664,0.0,True,False,,
2,2026-01-23,UNP,224.6300048828125,233.67999267578125,219.97999572753906,229.64999389648438,16479300.0,218.9610122680664,0.0,False,False,,
3,2026-01-30,UNP,229.85000610351562,236.8800048828125,227.6300048828125,235.10000610351562,21006700.0,224.41352186584473,0.0,False,False,,
4,2026-02-06,UNP,234.88999938964844,253.2899932861328,230.72999572753906,252.6199951171875,24314700.0,240.74615954742433,0.0,False,False,,
5,2026-02-13,UNP,251.7100067138672,265.3699951171875,249.07000732421875,260.67999267578125,22817400.0,248.3635418836975,0.0,False,False,,
6,2026-02-20,UNP,260.989990234375,267.1700134277344,260.489990234375,266.1000061035156,13142100.0,254.34719807130432,0.0,False,False,,
7,2026-02-27,UNP,266.1600036621094,267.8800048828125,261.5199890136719,264.9800109863281,16326000.0,254.34719807130432,0.0,False,False,,
8,2026-03-06,UNP,264.9800109863281,268.1400146484375,252.0,254.11000061035156,15397900.0,265.81617800950914,-1.0,False,True,,
9,2026-03-13,UNP,251.25,254.67999267578125,240.58999633789062,242.44000244140625,13226100.0,254.3845617344371,-1.0,False,False,,
10,2026-03-20,UNP,245.1699981689453,245.75,231.72000122070312,234.9199981689453,16219800.0,247.0731014106028,-1.0,False,False,,
11,2026-03-27,UNP,239.27000427246094,242.41000366210938,235.49000549316406,238.7899932861328,12617000.0,247.0731014106028,-1.0,False,False,,
12,2026-04-03,UNP,241.64999389648438,246.1300048828125,238.1300048828125,244.7100067138672,11720100.0,247.0731014106028,-1.0,False,False,,
13,2026-04-10,UNP,243.42999267578125,252.6199951171875,242.60000610351562,250.50999450683594,13057800.0,239.32169289735415,1.0,True,False,,
14,2026-04-17,UNP,251.0,256.0899963378906,246.8800048828125,251.13999938964844,13948600.0,240.14952879560704,1.0,False,False,,
15,2026-04-24,UNP,251.38999938964844,274.7900085449219,248.5,268.70001220703125,21757900.0,256.1795878179018,1.0,False,False,,
16,2026-05-01,UNP,269.45001220703125,271.5199890136719,263.1000061035156,266.32000732421875,14163300.0,256.1795878179018,1.0,False,False,,
17,2026-05-08,UNP,265.70001220703125,270.2799987792969,261.94000244140625,264.6499938964844,11386200.0,256.1795878179018,1.0,False,False,,
18,2026-05-15,UNP,265.6300048828125,270.7200012207031,261.0400085449219,270.55999755859375,13279600.0,259.0319906252074,1.0,False,False,,
19,2026-05-22,UNP,271.0,276.3999938964844,263.9200134277344,265.8800048828125,14476900.0,259.0319906252074,1.0,False,False,256.04850006103516,244.23250198364258
20,2026-05-29,UNP,266.2200012207031,279.70001220703125,259.510009765625,262.6400146484375,19562400.0,259.0319906252074,1.0,False,False,258.27100067138673,245.99200210571288
21,2026-06-05,UNP,260.19000244140625,274.1300048828125,258.6600036621094,272.32000732421875,13087800.0,259.5411115100145,1.0,False,False,260.3815010070801,247.67500228881835
22,2026-06-12,UNP,271.7799987792969,274.0,264.55999755859375,272.70001220703125,12022700.0,260.2550057301068,1.0,False,False,262.397501373291,249.90400238037108
23,2026-06-19,UNP,272.3900146484375,272.6400146484375,255.49000549316406,256.8800048828125,11683100.0,269.8015113834312,-1.0,False,True,264.1855018615723,251.29700241088867
24,2026-06-26,UNP,256.5400085449219,270.7799987792969,255.22000122070312,268.3500061035156,15323700.0,269.8015113834312,-1.0,False,False,265.0600021362305,252.52150268554686
25,2026-07-03,UNP,268.29998779296875,282.79998779296875,268.2099914550781,282.25,10543900.0,268.92418032043634,1.0,True,False,265.9315017700195,253.47850189208984
0,2026-01-09,GILD,120.7699966430664,125.11000061035156,116.87999725341797,121.0999984741211,32599800.0,121.0999984741211,0.0,False,False,,
1,2026-01-16,GILD,120.58000183105469,125.12000274658203,119.62999725341797,124.91000366210938,35158600.0,116.95400009155273,0.0,True,False,,
2,2026-01-23,GILD,123.80000305175781,136.3000030517578,122.27999877929688,135.92999267578125,38169300.0,127.36758903503417,0.0,False,False,,
3,2026-01-30,GILD,135.8800048828125,142.1999969482422,133.69000244140625,141.9499969482422,44553800.0,133.39283422088624,0.0,False,False,,
4,2026-02-06,GILD,141.0500030517578,153.1300048828125,140.00999450683594,152.5,38831300.0,143.486552507782,0.0,False,False,,
5,2026-02-13,GILD,151.85000610351562,157.2899932861328,147.07000732421875,154.97999572753906,46392700.0,145.84589438835144,0.0,False,False,,
6,2026-02-20,GILD,155.0399932861328,156.00999450683594,150.08999633789062,151.39999389648438,25420300.0,145.84589438835144,0.0,False,False,,
7,2026-02-27,GILD,148.92999267578125,152.4600067138672,143.08999633789062,148.9499969482422,39719800.0,145.84589438835144,0.0,False,False,,
8,2026-03-06,GILD,147.8699951171875,150.77000427246094,142.77000427246094,143.92999267578125,32710700.0,152.71157333757148,-1.0,False,True,,
9,2026-03-13,GILD,143.5,149.3800048828125,143.49000549316406,144.99000549316406,27242500.0,152.71157333757148,-1.0,False,False,,
10,2026-03-20,GILD,144.22999572753906,146.7100067138672,136.49000549316406,137.2100067138672,37496900.0,145.87518711705596,-1.0,False,False,,
11,2026-03-27,GILD,139.67999267578125,140.4199981689453,134.10000610351562,134.25,29075200.0,142.68066156941285,-1.0,False,False,,
12,2026-04-03,GILD,134.57000732421875,141.49000549316406,133.88999938964844,139.7100067138672,24239500.0,142.68066156941285,-1.0,False,False,,
13,2026-04-10,GILD,139.24000549316406,142.97000122070312,137.14999389648438,138.99000549316406,22914600.0,142.68066156941285,-1.0,False,False,,
14,2026-04-17,GILD,137.99000549316406,141.39999389648438,136.69000244140625,137.63999938964844,26144000.0,142.68066156941285,-1.0,False,False,,
15,2026-04-24,GILD,138.05999755859375,138.5399932861328,129.27999877929688,130.39999389648438,26474200.0,138.3067106720248,-1.0,False,False,,
16,2026-05-01,GILD,128.8000030517578,132.36000061035156,127.63999938964844,131.64999389648438,31335900.0,138.3067106720248,-1.0,False,False,,
17,2026-05-08,GILD,130.44000244140625,136.75,129.0,131.3300018310547,37535300.0,138.3067106720248,-1.0,False,False,,
18,2026-05-15,GILD,131.00999450683594,137.5,129.10000610351562,129.5800018310547,29260500.0,137.26381784894903,-1.0,False,False,,
19,2026-05-22,GILD,130.14999389648438,134.52000427246094,128.33999633789062,134.36000061035156,26656400.0,137.26381784894903,-1.0,False,False,142.02150077819823,134.03400039672852
20,2026-05-29,GILD,135.25,137.1999969482422,132.58999633789062,134.42999267578125,34560700.0,137.26381784894903,-1.0,False,False,142.62600059509276,134.81950035095215
21,2026-06-05,GILD,133.99000549316406,133.99000549316406,127.06999969482422,129.16000366210938,49677500.0,136.4129855348819,-1.0,False,False,143.0695007324219,135.19150047302247
22,2026-06-12,GILD,130.07000732421875,130.8000030517578,121.38999938964844,125.58999633789062,42513500.0,133.05868038959684,-1.0,False,False,142.79450073242188,135.14700050354003
23,2026-06-19,GILD,125.29000091552734,128.1999969482422,122.43000030517578,123.76000213623047,38109800.0,131.0588174470727,-1.0,False,False,142.09450073242186,134.58400039672853
24,2026-06-26,GILD,124.30000305175781,128.6999969482422,123.0,127.87999725341797,51156700.0,131.0588174470727,-1.0,False,False,140.87300033569335,133.7335006713867
25,2026-07-03,GILD,128.86000061035156,131.5800018310547,124.19000244140625,131.27000427246094,29050200.0,124.1059642063721,1.0,True,False,139.58750076293944,132.5895004272461
0,2026-01-09,SPGI,484.370849609375,517.8145751953125,483.916748046875,512.7152099609375,7094373.0,512.7152099609375,0.0,False,False,,
1,2026-01-16,SPGI,511.825927734375,522.46923828125,507.4266662597656,516.8873901367188,7091836.0,484.8750885009766,0.0,True,False,,
2,2026-01-23,SPGI,509.3093566894531,515.6196899414062,490.36895751953125,504.8344421386719,8320388.0,484.8750885009766,0.0,False,False,,
3,2026-01-30,SPGI,504.25732421875,509.7540283203125,493.0652770996094,499.3282775878906,7019009.0,484.8750885009766,0.0,False,False,,
4,2026-02-06,SPGI,499.3282775878906,502.7814636230469,412.9895935058594,415.59130859375,24884106.0,451.5574441497803,-1.0,False,True,,
5,2026-02-13,SPGI,414.36138916015625,421.60833740234375,361.0312194824219,387.4550476074219,31830710.0,425.8822813998413,-1.0,False,False,,
6,2026-02-20,SPGI,393.56671142578125,399.82025146484375,386.9725646972656,394.9668884277344,13897330.0,425.8822813998413,-1.0,False,False,,
7,2026-02-27,SPGI,391.1731262207031,419.57427978515625,378.9214782714844,418.05108642578125,15630177.0,425.8822813998413,-1.0,False,False,,
8,2026-03-06,SPGI,409.659423828125,428.27813720703125,409.659423828125,427.9659423828125,13356040.0,393.3912028458438,1.0,True,False,,
9,2026-03-13,SPGI,424.39923095703125,425.3453063964844,393.4909973144531,399.70672607421875,10811843.0,393.3912028458438,1.0,False,False,,
10,2026-03-20,SPGI,401.79754638671875,412.45977783203125,396.4049072265625,401.5421142578125,11261278.0,393.3912028458438,1.0,False,False,,
11,2026-03-27,SPGI,406.34814453125,410.21759033203125,381.6177978515625,384.3330078125,12246825.0,416.63538108802635,-1.0,False,True,,
